ID,Property URL,MLS ID,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country,AC,Address,Match,ExactResult,FormattedAddress,Coordinates,No,LR
5091,https://www.zillow.com/homedetails/3805-W-Latham-St-Phoenix-AZ-85009/7505568_zpid/,,222000,9/30/2021,850.0,sqft,261.18,6460.0,sqft,2.0,1.0,3805 W Latham St,Phoenix,85009,AZ,USA,1,"3805 W Latham St, Phoenix, AZ, 85009",Match,Exact,"3805 W LATHAM ST, PHOENIX, AZ, 85009","-112.14112515118484,33.46046158909752",128201671.0,L
5092,https://www.zillow.com/homedetails/3801-W-Monte-Vista-Rd-Phoenix-AZ-85009/7511393_zpid/,,222000,6/15/2021,1184.0,sqft,187.5,5998.0,sqft,,1.0,3801 W Monte Vista Rd,Phoenix,85009,AZ,USA,1,"3801 W Monte Vista Rd, Phoenix, AZ, 85009",Match,Exact,"3801 W MONTE VISTA RD, PHOENIX, AZ, 85009","-112.14146803588022,33.47163053598803",128201530.0,L
5093,https://www.zillow.com/homedetails/4425-S-5th-St-Phoenix-AZ-85040/7524403_zpid/,,222000,8/13/2021,1108.0,sqft,200.36,0.32,acres,,1.0,4425 S 5th St,Phoenix,85040,AZ,USA,1,"4425 S 5th St, Phoenix, AZ, 85040",Match,Exact,"4425 S 5TH ST, PHOENIX, AZ, 85040","-112.0674153759224,33.40624427907693",128215479.0,L
5094,https://www.zillow.com/homedetails/426-W-Minton-St-Phoenix-AZ-85041/7526570_zpid/,,222000,11/5/2021,1500.0,sqft,148.0,7196.0,sqft,4.0,2.0,426 W Minton St,Phoenix,85041,AZ,USA,1,"426 W Minton St, Phoenix, AZ, 85041",Match,Exact,"426 W MINTON ST, PHOENIX, AZ, 85041","-112.07897270941277,33.38043626836304",128217336.0,R
5095,https://www.zillow.com/homedetails/3543-E-Pierce-St-Phoenix-AZ-85008/7544371_zpid/,,222000,7/21/2023,851.0,sqft,260.87,8285.0,sqft,,2.0,3543 E Pierce St,Phoenix,85008,AZ,USA,1,"3543 E Pierce St, Phoenix, AZ, 85008",Match,Exact,"3543 E PIERCE ST, PHOENIX, AZ, 85008","-112.00538996929947,33.45576358264873",128223512.0,R
5096,https://www.zillow.com/homedetails/4125-N-48th-Ave-Phoenix-AZ-85031/7721113_zpid/,,222000,9/29/2023,1116.0,sqft,198.92,6003.0,sqft,3.0,2.0,4125 N 48th Ave,Phoenix,85031,AZ,USA,1,"4125 N 48th Ave, Phoenix, AZ, 85031",Match,Exact,"4125 N 48TH AVE, PHOENIX, AZ, 85031","-112.16273622450655,33.49545584893673",128198280.0,R
5097,https://www.zillow.com/homedetails/3701-W-Alice-Ave-Phoenix-AZ-85051/7752482_zpid/,,222000,4/28/2021,1397.0,sqft,158.91,6299.0,sqft,3.0,2.0,3701 W Alice Ave,Phoenix,85051,AZ,USA,1,"3701 W Alice Ave, Phoenix, AZ, 85051",Match,Exact,"3701 W ALICE AVE, PHOENIX, AZ, 85051","-112.13934222004627,33.56386257494256",128196776.0,L
5098,https://www.zillow.com/homedetails/2515-E-Hazelwood-St-Phoenix-AZ-85016/7803602_zpid/,,222000,12/29/2022,1610.0,sqft,137.89,1.0,acres,4.0,2.0,2515 E Hazelwood St,Phoenix,85016,AZ,USA,1,"2515 E Hazelwood St, Phoenix, AZ, 85016",Match,Exact,"2515 E HAZELWOOD ST, PHOENIX, AZ, 85016","-112.0273432232209,33.50426346951127",128219251.0,R
5099,https://www.zillow.com/homedetails/3225-W-Stella-Ln-Phoenix-AZ-85017/7760875_zpid/,,222297,3/11/2022,1566.0,sqft,141.95,6795.0,sqft,,2.0,3225 W Stella Ln,Phoenix,85017,AZ,USA,1,"3225 W Stella Ln, Phoenix, AZ, 85017",Match,Exact,"3225 W STELLA LN, PHOENIX, AZ, 85017","-112.12862398762525,33.5304256060129",128198820.0,L
5100,https://www.zillow.com/homedetails/7001-W-Roosevelt-St-Phoenix-AZ-85043/7476189_zpid/,,222500,7/14/2021,1174.0,sqft,189.52,1.0,acres,3.0,2.0,7001 W Roosevelt St,Phoenix,85043,AZ,USA,1,"7001 W Roosevelt St, Phoenix, AZ, 85043",Match,Exact,"7001 W ROOSEVELT ST, PHOENIX, AZ, 85043","-112.2101591193229,33.45856388036441",128199762.0,R
5101,https://www.zillow.com/homedetails/4001-W-Granada-Rd-Phoenix-AZ-85009/7511719_zpid/,,222500,2/3/2023,1394.0,sqft,159.61,8005.0,sqft,3.0,1.0,4001 W Granada Rd,Phoenix,85009,AZ,USA,0,"4001 W Granada Rd, Phoenix, AZ, 85009",Match,Exact,"4001 W GRANADA RD, PHOENIX, AZ, 85009","-112.14532715034636,33.46862458820601",128201594.0,L
5102,https://www.zillow.com/homedetails/440-E-Hidalgo-Ave-Phoenix-AZ-85040/7524810_zpid/,,222500,11/15/2023,1300.0,sqft,171.15,2770.0,sqft,3.0,2.0,440 E Hidalgo Ave,Phoenix,85040,AZ,USA,1,"440 E Hidalgo Ave, Phoenix, AZ, 85040",Match,Exact,"440 E HIDALGO AVE, PHOENIX, AZ, 85040","-112.06809907580617,33.39367018579907",128282387.0,R
5103,https://www.zillow.com/homedetails/18407-N-17th-Ave-Phoenix-AZ-85023/7957484_zpid/,,222500,4/12/2021,1671.0,sqft,133.15,7823.0,sqft,3.0,2.0,18407 N 17th Ave,Phoenix,85023,AZ,USA,1,"18407 N 17th Ave, Phoenix, AZ, 85023",Match,Exact,"18407 N 17TH AVE, PHOENIX, AZ, 85023","-112.09572563044748,33.65320283803209",128180173.0,R
5104,https://www.zillow.com/homedetails/1014-W-Danbury-Rd-Phoenix-AZ-85023/7963516_zpid/,,222500,12/28/2022,1010.0,sqft,220.3,6157.0,sqft,3.0,2.0,1014 W Danbury Rd,Phoenix,85023,AZ,USA,1,"1014 W Danbury Rd, Phoenix, AZ, 85023",Match,Exact,"1014 W DANBURY RD, PHOENIX, AZ, 85023","-112.08696420663898,33.64235410659893",128180524.0,R
5105,https://www.zillow.com/homedetails/4665-N-105th-Ave-Phoenix-AZ-85037/7466013_zpid/,,222928,8/17/2021,1679.0,sqft,132.77,7636.0,sqft,3.0,2.0,4665 N 105th Ave,Phoenix,85037,AZ,USA,1,"4665 N 105th Ave, Phoenix, AZ, 85037",Match,Exact,"4665 N 105TH AVE, PHOENIX, AZ, 85037","-112.28491575254958,33.50392996787912",128169363.0,R
5106,https://www.zillow.com/homedetails/1528-W-Maldonado-Rd-Phoenix-AZ-85041/7505031_zpid/,,223000,2/16/2024,1092.0,sqft,204.21,6094.0,sqft,,2.0,1528 W Maldonado Rd,Phoenix,85041,AZ,USA,1,"1528 W Maldonado Rd, Phoenix, AZ, 85041",Match,Exact,"1528 W MALDONADO RD, PHOENIX, AZ, 85041","-112.09111052463146,33.38360818836986",128212737.0,R
5107,https://www.zillow.com/homedetails/114-N-29th-Dr-Phoenix-AZ-85009/7514563_zpid/,,223000,6/24/2021,1376.0,sqft,162.06,8947.0,sqft,3.0,2.0,114 N 29th Dr,Phoenix,85009,AZ,USA,1,"114 N 29th Dr, Phoenix, AZ, 85009",Match,Exact,"114 N 29TH DR, PHOENIX, AZ, 85009","-112.12258639852178,33.449953536656494",128210567.0,L
5108,https://www.zillow.com/homedetails/6250-S-13th-St-Phoenix-AZ-85042/7527319_zpid/,,223000,2/17/2023,864.0,sqft,258.1,8403.0,sqft,2.0,1.0,6250 S 13th St,Phoenix,85042,AZ,USA,1,"6250 S 13th St, Phoenix, AZ, 85042",Match,Exact,"6250 S 13TH ST, PHOENIX, AZ, 85042","-112.05380611370157,33.390049508348056",128215695.0,R
5109,https://www.zillow.com/homedetails/2411-E-Wier-Ave-Phoenix-AZ-85040/7547629_zpid/,,223000,4/22/2021,1098.0,sqft,203.1,0.34,acres,3.0,2.0,2411 E Wier Ave,Phoenix,85040,AZ,USA,1,"2411 E Wier Ave, Phoenix, AZ, 85040",Match,Exact,"2411 E WIER AVE, PHOENIX, AZ, 85040","-112.02951971734848,33.40319612513258",128216282.0,R
5110,https://www.zillow.com/homedetails/5741-W-Turney-Ave-Phoenix-AZ-85031/7712850_zpid/,,223000,5/21/2021,1166.0,sqft,191.25,5967.0,sqft,3.0,2.0,5741 W Turney Ave,Phoenix,85031,AZ,USA,1,"5741 W Turney Ave, Phoenix, AZ, 85031",Match,Exact,"5741 W TURNEY AVE, PHOENIX, AZ, 85031","-112.18488903325601,33.499806927879376",128888822.0,L
5111,https://www.zillow.com/homedetails/7222-N-26th-Ln-Phoenix-AZ-85051/7779473_zpid/,,223000,4/29/2021,992.0,sqft,224.8,6700.0,sqft,2.0,1.0,7222 N 26th Ln,Phoenix,85051,AZ,USA,1,"7222 N 26th Ln, Phoenix, AZ, 85051",Match,Exact,"7222 N 26TH LN, PHOENIX, AZ, 85051","-112.11641131747501,33.54256655939406",128202952.0,L
5112,https://www.zillow.com/homedetails/7222-N-26th-Dr-Phoenix-AZ-85051/7779497_zpid/,,223000,4/29/2021,992.0,sqft,224.8,6700.0,sqft,,1.0,7222 N 26th Dr,Phoenix,85051,AZ,USA,1,"7222 N 26th Dr, Phoenix, AZ, 85051",Match,Exact,"7222 N 26TH DR, PHOENIX, AZ, 85051","-112.11553494213518,33.542564553988086",128203093.0,L
5113,https://www.zillow.com/homedetails/15601-N-27th-St-UNIT-9-Phoenix-AZ-85032/8007698_zpid/,,223000,4/12/2022,888.0,sqft,251.13,855.0,sqft,2.0,2.0,15601 N 27th St UNIT 9,Phoenix,85032,AZ,USA,1,"15601 N 27th St UNIT 9, Phoenix, AZ, 85032",Match,Exact,"15601 N 27TH ST, PHOENIX, AZ, 85032","-112.02415181468717,33.628405870163704",128259841.0,R
5114,https://www.zillow.com/homedetails/8821-N-7th-St-SUITE-300-Phoenix-AZ-85020/337521383_zpid/,,223000,3/1/2022,2375.0,sqft,93.89,1225.0,sqft,,,8821 N 7th St SUITE 300,Phoenix,85020,AZ,USA,0,"8821 N 7th St SUITE 300, Phoenix, AZ, 85020",Match,Exact,"8821 N 7TH ST, PHOENIX, AZ, 85020","-112.06517094233442,33.56500381830318",128206558.0,R
5115,https://www.zillow.com/homedetails/5722-W-Cheery-Lynn-Rd-Phoenix-AZ-85031/7497550_zpid/,,223011,,1392.0,sqft,160.21,,,4.0,2.0,5722 W Cheery Lynn Rd,Phoenix,85031,AZ,USA,0,"5722 W Cheery Lynn Rd, Phoenix, AZ, 85031",Match,Exact,"5722 W CHEERY LYNN RD, PHOENIX, AZ, 85031","-112.18328487284077,33.4857369665969",128195174.0,R
5116,https://www.zillow.com/homedetails/2314-N-39th-Dr-Phoenix-AZ-85009/7512569_zpid/,,223018,9/25/2023,1200.0,sqft,185.85,6020.0,sqft,3.0,2.0,2314 N 39th Dr,Phoenix,85009,AZ,USA,1,"2314 N 39th Dr, Phoenix, AZ, 85009",Match,Exact,"2314 N 39TH DR, PHOENIX, AZ, 85009","-112.14408219060908,33.47337439990747",128201516.0,L
5117,https://www.zillow.com/homedetails/4142-W-Vista-Ave-Phoenix-AZ-85051/2077466786_zpid/,,223440,4/7/2021,1043.0,sqft,214.23,5994.0,sqft,3.0,2.0,4142 W Vista Ave,Phoenix,85051,AZ,USA,1,"4142 W Vista Ave, Phoenix, AZ, 85051",Match,Exact,"4142 W VISTA AVE, PHOENIX, AZ, 85051","-112.14768462314021,33.54653511858237",128197288.0,R
5118,https://www.zillow.com/homedetails/4622-S-21st-St-Phoenix-AZ-85040/7546646_zpid/,,223761,4/25/2023,1161.0,sqft,192.73,7196.0,sqft,,1.0,4622 S 21st St,Phoenix,85040,AZ,USA,1,"4622 S 21st St, Phoenix, AZ, 85040",Match,Exact,"4622 S 21ST ST, PHOENIX, AZ, 85040","-112.03756040215683,33.404183464724895",128216194.0,R
5119,https://www.zillow.com/homedetails/2346-W-Maricopa-St-Phoenix-AZ-85009/7515684_zpid/,,224000,6/30/2021,935.0,sqft,239.57,1.0,acres,3.0,,2346 W Maricopa St,Phoenix,85009,AZ,USA,1,"2346 W Maricopa St, Phoenix, AZ, 85009",Match,Exact,"2346 W MARICOPA ST, PHOENIX, AZ, 85009","-112.10968744776574,33.43773284505778",128210873.0,R
5120,https://www.zillow.com/homedetails/1724-N-32nd-Pl-Phoenix-AZ-85008/7542397_zpid/,,224000,10/11/2022,984.0,sqft,227.64,5898.0,sqft,2.0,1.0,1724 N 32nd Pl,Phoenix,85008,AZ,USA,1,"1724 N 32nd Pl, Phoenix, AZ, 85008",Match,Exact,"1724 N 32ND PL, PHOENIX, AZ, 85008","-112.01207767547498,33.46783676804256",128223195.0,L
5121,https://www.zillow.com/homedetails/16601-N-34th-Ave-Phoenix-AZ-85053/7953472_zpid/,,224000,10/15/2021,1388.0,sqft,161.38,8978.0,sqft,3.0,2.0,16601 N 34th Ave,Phoenix,85053,AZ,USA,1,"16601 N 34th Ave, Phoenix, AZ, 85053",Match,Exact,"16601 N 34TH AVE, PHOENIX, AZ, 85053","-112.13209503167002,33.63607230035393",128177417.0,R
5122,https://www.zillow.com/homedetails/2845-N-70th-Ave-Phoenix-AZ-85035/7476084_zpid/,,224500,6/11/2021,1428.0,sqft,157.21,0.26,acres,,1.0,2845 N 70th Ave,Phoenix,85035,AZ,USA,1,"2845 N 70th Ave, Phoenix, AZ, 85035",Match,Exact,"2845 N 70TH AVE, PHOENIX, AZ, 85035","-112.21004080034294,33.479491522000046",128199564.0,R
5123,https://www.zillow.com/homedetails/6630-W-Straight-Arrow-Ln-Phoenix-AZ-85083/67771222_zpid/,,224500,12/1/2021,2602.0,sqft,86.28,8399.0,sqft,3.0,2.0,6630 W Straight Arrow Ln,Phoenix,85083,AZ,USA,1,"6630 W Straight Arrow Ln, Phoenix, AZ, 85083",Match,Exact,"6630 W STRAIGHT ARROW LN, PHOENIX, AZ, 85083","-112.2026684439524,33.73267736925675",128862967.0,R
5124,https://www.zillow.com/homedetails/9214-N-8th-St-Phoenix-AZ-85020/72292012_zpid/,,224500,4/14/2021,728.0,sqft,308.38,6925.0,sqft,2.0,1.0,9214 N 8th St,Phoenix,85020,AZ,USA,1,"9214 N 8th St, Phoenix, AZ, 85020",Match,Exact,"9214 N 8TH ST, PHOENIX, AZ, 85020","-112.0626227792639,33.57056844982691",128206753.0,L
5125,https://www.zillow.com/homedetails/3838-W-Avalon-Dr-Phoenix-AZ-85019/7507538_zpid/,,224900,3/29/2021,1280.0,sqft,175.7,6203.0,sqft,3.0,2.0,3838 W Avalon Dr,Phoenix,85019,AZ,USA,1,"3838 W Avalon Dr, Phoenix, AZ, 85019",Match,Exact,"3838 W AVALON DR, PHOENIX, AZ, 85019","-112.14199390190936,33.48342717741406",642646624.0,R
5126,https://www.zillow.com/homedetails/2313-W-Colter-St-Phoenix-AZ-85015/7765368_zpid/,,224900,11/24/2021,983.0,sqft,228.79,8995.0,sqft,2.0,1.0,2313 W Colter St,Phoenix,85015,AZ,USA,0,"2313 W Colter St, Phoenix, AZ, 85015",Match,Exact,"2313 W COLTER ST, PHOENIX, AZ, 85015","-112.1086870844066,33.51311821062728",639056186.0,L
5127,https://www.zillow.com/homedetails/10462-W-Monterosa-St-Phoenix-AZ-85037/7465554_zpid/,,225000,3/4/2022,924.0,sqft,243.51,5214.0,sqft,2.0,1.0,10462 W Monterosa St,Phoenix,85037,AZ,USA,0,"10462 W Monterosa St, Phoenix, AZ, 85037",Match,Exact,"10462 W MONTEROSA ST, PHOENIX, AZ, 85037","-112.2854770542537,33.49486986995015",128169427.0,R
5128,https://www.zillow.com/homedetails/3239-N-77th-Dr-Phoenix-AZ-85033/7469202_zpid/,,225000,12/2/2021,933.0,sqft,241.16,6800.0,sqft,2.0,1.0,3239 N 77th Dr,Phoenix,85033,AZ,USA,1,"3239 N 77th Dr, Phoenix, AZ, 85033",Match,Exact,"3239 N 77TH DR, PHOENIX, AZ, 85033","-112.22488123696962,33.485242761283075",128193740.0,R
5129,https://www.zillow.com/homedetails/8520-W-Palm-Ln-UNIT-1107-Phoenix-AZ-85037/7474262_zpid/,,225000,5/20/2021,1340.0,sqft,167.91,1891.0,sqft,3.0,2.0,8520 W Palm Ln UNIT 1107,Phoenix,85037,AZ,USA,1,"8520 W Palm Ln UNIT 1107, Phoenix, AZ, 85037",Match,Exact,"8520 W PALM LN, PHOENIX, AZ, 85037","-112.23897590264619,33.468951735339886",128950433.0,R
5130,https://www.zillow.com/homedetails/8520-W-Palm-Ln-UNIT-1026-Phoenix-AZ-85037/7474345_zpid/,,225000,8/26/2021,1320.0,sqft,170.45,2243.0,sqft,3.0,2.0,8520 W Palm Ln UNIT 1026,Phoenix,85037,AZ,USA,1,"8520 W Palm Ln UNIT 1026, Phoenix, AZ, 85037",Match,Exact,"8520 W PALM LN, PHOENIX, AZ, 85037","-112.23897590264619,33.468951735339886",128950433.0,R
5131,https://www.zillow.com/homedetails/7702-W-Weldon-Ave-Phoenix-AZ-85033/7478208_zpid/,,225000,10/25/2021,896.0,sqft,251.12,6665.0,sqft,2.0,1.0,7702 W Weldon Ave,Phoenix,85033,AZ,USA,1,"7702 W Weldon Ave, Phoenix, AZ, 85033",Match,Exact,"7702 W WELDON AVE, PHOENIX, AZ, 85033","-112.22448877212742,33.490992228885716",128193767.0,R
5132,https://www.zillow.com/homedetails/8249-W-Avalon-Dr-Phoenix-AZ-85033/7479708_zpid/,,225000,11/16/2022,1272.0,sqft,176.89,5998.0,sqft,,1.67,8249 W Avalon Dr,Phoenix,85033,AZ,USA,1,"8249 W Avalon Dr, Phoenix, AZ, 85033",Match,Exact,"8249 W AVALON DR, PHOENIX, AZ, 85033","-112.2366806429676,33.4821577302647",128913321.0,L
5133,https://www.zillow.com/homedetails/9020-W-Highland-Ave-UNIT-10-Phoenix-AZ-85037/7480577_zpid/,,225000,8/19/2022,803.0,sqft,280.2,105.0,sqft,2.0,2.0,9020 W Highland Ave UNIT 10,Phoenix,85037,AZ,USA,1,"9020 W Highland Ave UNIT 10, Phoenix, AZ, 85037",Match,Exact,"9020 W HIGHLAND AVE, PHOENIX, AZ, 85037","-112.25359264438856,33.50553750325429",128842602.0,R
5134,https://www.zillow.com/homedetails/5907-W-Columbus-Ave-Phoenix-AZ-85033/7489497_zpid/,,225000,3/15/2024,925.0,sqft,243.24,8246.0,sqft,2.0,1.0,5907 W Columbus Ave,Phoenix,85033,AZ,USA,1,"5907 W Columbus Ave, Phoenix, AZ, 85033",Match,Exact,"5907 W COLUMBUS AVE, PHOENIX, AZ, 85033","-112.1865906890917,33.490564323235276",128195099.0,L
5135,https://www.zillow.com/homedetails/5639-W-Coronado-Rd-Phoenix-AZ-85035/7492716_zpid/,,225000,10/6/2021,1240.0,sqft,181.45,6534.0,sqft,5.0,2.0,5639 W Coronado Rd,Phoenix,85035,AZ,USA,1,"5639 W Coronado Rd, Phoenix, AZ, 85035",Match,Exact,"5639 W CORONADO RD, PHOENIX, AZ, 85035","-112.18185481291658,33.467544590263344",128200344.0,L
5136,https://www.zillow.com/homedetails/5435-W-Vernon-Ave-Phoenix-AZ-85035/7493219_zpid/,,225000,6/9/2021,2111.0,sqft,106.58,7514.0,sqft,,2.0,5435 W Vernon Ave,Phoenix,85035,AZ,USA,1,"5435 W Vernon Ave, Phoenix, AZ, 85035",Match,Exact,"5435 W VERNON AVE, PHOENIX, AZ, 85035","-112.17696834867064,33.47392558914004",128200739.0,L
5137,https://www.zillow.com/homedetails/1808-N-53rd-Ave-Phoenix-AZ-85035/7493893_zpid/,,225000,5/25/2021,1538.0,sqft,146.29,6752.0,sqft,,2.0,1808 N 53rd Ave,Phoenix,85035,AZ,USA,1,"1808 N 53rd Ave, Phoenix, AZ, 85035",Match,Exact,"1808 N 53RD AVE, PHOENIX, AZ, 85035","-112.1739578775069,33.468509030768416",128200898.0,L
5138,https://www.zillow.com/homedetails/1009-N-60th-Dr-Phoenix-AZ-85043/7495905_zpid/,,225000,9/2/2021,1089.0,sqft,206.61,6290.0,sqft,,2.0,1009 N 60th Dr,Phoenix,85043,AZ,USA,1,"1009 N 60th Dr, Phoenix, AZ, 85043",Match,Exact,"1009 N 60TH DR, PHOENIX, AZ, 85043","-112.18935278140674,33.45892442066179",128200291.0,R
5139,https://www.zillow.com/homedetails/5706-W-Mulberry-Dr-Phoenix-AZ-85031/7497615_zpid/,,225000,2/28/2023,1284.0,sqft,175.23,6386.0,sqft,,1.67,5706 W Mulberry Dr,Phoenix,85031,AZ,USA,1,"5706 W Mulberry Dr, Phoenix, AZ, 85031",Match,Exact,"5706 W MULBERRY DR, PHOENIX, AZ, 85031","-112.18308558820024,33.48712382454664",128195164.0,R
5140,https://www.zillow.com/homedetails/5214-W-Cambridge-Ave-Phoenix-AZ-85035/7499575_zpid/,,225000,12/23/2021,1481.0,sqft,151.92,6007.0,sqft,3.0,2.0,5214 W Cambridge Ave,Phoenix,85035,AZ,USA,1,"5214 W Cambridge Ave, Phoenix, AZ, 85035",Match,Exact,"5214 W CAMBRIDGE AVE, PHOENIX, AZ, 85035","-112.17197376223243,33.477344647078326",128200806.0,R
5141,https://www.zillow.com/homedetails/6407-W-Sonora-St-Phoenix-AZ-85043/7500040_zpid/,,225000,1/23/2024,1002.0,sqft,224.55,5319.0,sqft,2.0,2.0,6407 W Sonora St,Phoenix,85043,AZ,USA,1,"6407 W Sonora St, Phoenix, AZ, 85043",Match,Exact,"6407 W SONORA ST, PHOENIX, AZ, 85043","-112.19800085900596,33.434287371049265",128301037.0,R
5142,https://www.zillow.com/homedetails/3801-W-Avalon-Dr-Phoenix-AZ-85019/7507529_zpid/,,225000,1/12/2022,1176.0,sqft,191.33,6517.0,sqft,3.0,2.0,3801 W Avalon Dr,Phoenix,85019,AZ,USA,1,"3801 W Avalon Dr, Phoenix, AZ, 85019",Match,Exact,"3801 W AVALON DR, PHOENIX, AZ, 85019","-112.14191778775489,33.4833125860286",642646624.0,L
5143,https://www.zillow.com/homedetails/4535-W-Indianola-Ave-Phoenix-AZ-85031/7508097_zpid/,,225000,9/17/2021,1080.0,sqft,208.33,6003.0,sqft,3.0,1.0,4535 W Indianola Ave,Phoenix,85031,AZ,USA,1,"4535 W Indianola Ave, Phoenix, AZ, 85031",Match,Exact,"4535 W INDIANOLA AVE, PHOENIX, AZ, 85031","-112.15722594565932,33.493432668283845",128198360.0,L
5144,https://www.zillow.com/homedetails/4922-W-Weldon-Ave-Phoenix-AZ-85031/7508596_zpid/,,225000,4/30/2021,1650.0,sqft,136.36,7076.0,sqft,4.0,2.0,4922 W Weldon Ave,Phoenix,85031,AZ,USA,1,"4922 W Weldon Ave, Phoenix, AZ, 85031",Match,Exact,"4922 W WELDON AVE, PHOENIX, AZ, 85031","-112.16563056410905,33.49065950113817",128198312.0,R
5145,https://www.zillow.com/homedetails/3319-W-Windsor-Ave-Phoenix-AZ-85009/7510471_zpid/,,225000,4/18/2023,1374.0,sqft,163.76,6961.0,sqft,,2.0,3319 W Windsor Ave,Phoenix,85009,AZ,USA,1,"3319 W Windsor Ave, Phoenix, AZ, 85009",Match,Exact,"3319 W WINDSOR AVE, PHOENIX, AZ, 85009","-112.13040535248655,33.478191586123046",128201761.0,L
5146,https://www.zillow.com/homedetails/3730-W-Lewis-Ave-Phoenix-AZ-85009/7510604_zpid/,,225000,4/7/2022,1212.0,sqft,185.64,6003.0,sqft,3.0,1.5,3730 W Lewis Ave,Phoenix,85009,AZ,USA,1,"3730 W Lewis Ave, Phoenix, AZ, 85009",Match,Exact,"3730 W LEWIS AVE, PHOENIX, AZ, 85009","-112.13950616268778,33.474744246808086",128201709.0,R
5147,https://www.zillow.com/homedetails/1632-N-38th-Ave-Phoenix-AZ-85009/7511878_zpid/,,225000,8/4/2023,1008.0,sqft,223.21,5702.0,sqft,2.0,1.0,1632 N 38th Ave,Phoenix,85009,AZ,USA,1,"1632 N 38th Ave, Phoenix, AZ, 85009",Match,Exact,"1632 N 38TH AVE, PHOENIX, AZ, 85009","-112.14052227283867,33.46629361224029",128201794.0,L
5148,https://www.zillow.com/homedetails/3937-W-Cypress-St-Phoenix-AZ-85009/7512726_zpid/,,225000,2/27/2023,1484.0,sqft,151.62,6007.0,sqft,3.0,2.0,3937 W Cypress St,Phoenix,85009,AZ,USA,1,"3937 W Cypress St, Phoenix, AZ, 85009",Match,Exact,"3937 W CYPRESS ST, PHOENIX, AZ, 85009","-112.14435960394343,33.47226113490319",128201517.0,L
5149,https://www.zillow.com/homedetails/3312-W-Portland-St-Phoenix-AZ-85009/7513265_zpid/,,225000,10/28/2021,1198.0,sqft,187.81,8647.0,sqft,,1.0,3312 W Portland St,Phoenix,85009,AZ,USA,1,"3312 W Portland St, Phoenix, AZ, 85009",Match,Exact,"3312 W PORTLAND ST, PHOENIX, AZ, 85009","-112.12893381789343,33.45965817996699",128210192.0,R
5150,https://www.zillow.com/homedetails/3021-W-Madison-St-Phoenix-AZ-85009/7514783_zpid/,,225000,8/23/2021,972.0,sqft,231.48,9866.0,sqft,3.0,1.0,3021 W Madison St,Phoenix,85009,AZ,USA,1,"3021 W Madison St, Phoenix, AZ, 85009",Match,Exact,"3021 W MADISON ST, PHOENIX, AZ, 85009","-112.12435746363883,33.44652984470844",128210574.0,L
5151,https://www.zillow.com/homedetails/3329-W-Hadley-St-Phoenix-AZ-85009/7515455_zpid/,,225000,3/31/2022,667.0,sqft,337.33,7980.0,sqft,2.0,1.0,3329 W Hadley St,Phoenix,85009,AZ,USA,1,"3329 W Hadley St, Phoenix, AZ, 85009",Match,Exact,"3329 W HADLEY ST, PHOENIX, AZ, 85009","-112.1309830669706,33.43964459140352",128202194.0,L
5152,https://www.zillow.com/homedetails/919-S-31st-Ave-Phoenix-AZ-85009/7515570_zpid/,,225000,12/22/2021,737.0,sqft,305.29,6329.0,sqft,2.0,1.0,919 S 31st Ave,Phoenix,85009,AZ,USA,1,"919 S 31st Ave, Phoenix, AZ, 85009",Match,Exact,"919 S 31ST AVE, PHOENIX, AZ, 85009","-112.12588797147833,33.439319889051774",128350615.0,L
5153,https://www.zillow.com/homedetails/907-S-15th-Ave-Phoenix-AZ-85007/7522678_zpid/,,225000,7/28/2022,910.0,sqft,247.25,5841.0,sqft,3.0,1.0,907 S 15th Ave,Phoenix,85007,AZ,USA,1,"907 S 15th Ave, Phoenix, AZ, 85007",Match,Exact,"907 S 15TH AVE, PHOENIX, AZ, 85007","-112.09121347320774,33.438644128987335",128211776.0,L
5154,https://www.zillow.com/homedetails/1702-S-3rd-St-Phoenix-AZ-85004/7523149_zpid/,,225000,4/28/2023,632.0,sqft,356.01,6327.0,sqft,1.0,1.0,1702 S 3rd St,Phoenix,85004,AZ,USA,1,"1702 S 3rd St, Phoenix, AZ, 85004",Match,Exact,"1702 S 3RD ST, PHOENIX, AZ, 85004","-112.06959157062727,33.43130111943083",128919566.0,R
5155,https://www.zillow.com/homedetails/4802-S-6th-St-Phoenix-AZ-85040/7524316_zpid/,,225000,12/8/2023,1056.0,sqft,213.07,4539.0,sqft,,1.0,4802 S 6th St,Phoenix,85040,AZ,USA,1,"4802 S 6th St, Phoenix, AZ, 85040",Match,Exact,"4802 S 6TH ST, PHOENIX, AZ, 85040","-112.06611605474393,33.40236853361495",128215486.0,R
5156,https://www.zillow.com/homedetails/5418-S-12th-Way-Phoenix-AZ-85040/7525423_zpid/,,225000,10/26/2023,1224.0,sqft,183.82,6003.0,sqft,,1.33,5418 S 12th Way,Phoenix,85040,AZ,USA,1,"5418 S 12th Way, Phoenix, AZ, 85040",Match,Exact,"5418 S 12TH WAY, PHOENIX, AZ, 85040","-112.05433020079607,33.39748244276785",128919642.0,R
